bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id
2020-05-29 21:30:00,201.67323222222223,199.79952444444442,198.1200188888889,5.885084444444445,302.43636444444445,0535
2020-05-29 21:45:00,201.11445222222224,199.13834333333332,197.17390444444445,5.714103333333334,301.73202444444445,0535
2020-05-29 22:00:00,200.36613888888888,198.37615222222223,196.3315822222222,5.726467777777778,301.1098733333333,0535
2020-05-29 22:15:00,199.76363555555554,197.64736444444443,195.29645,5.490012222222223,293.9799922222222,0535
2020-05-29 22:30:00,198.70977222222223,196.42342666666667,194.0865188888889,5.397646666666666,281.6203755555556,0535
2020-05-29 22:45:00,198.05602135231317,195.8027793594306,193.58413167259786,5.351330960854092,283.7840604982207,0535
2020-05-29 22:45:00,197.63228109854603,195.37399515347334,192.9540662358643,5.355946688206785,283.98685621970924,0536
2020-05-29 23:00:00,197.05869444444446,194.8853711111111,192.71031444444444,5.815336666666666,282.14303555555557,0536
2020-05-29 23:15:00,196.4731833333333,194.35532555555557,192.49332666666666,6.5684466666666665,280.18003,0536
2020-05-29 23:30:00,195.84876666666668,193.70630888888888,191.86624555555557,6.530892222222222,273.37203,0536
2020-05-29 23:45:00,195.12533555555555,192.97744555555556,191.22334,6.158194444444445,273.1486488888889,0536
2020-05-30 00:00:00,194.38898555555556,192.1819111111111,190.34018111111112,5.293768888888889,265.83921555555554,0536
2020-05-30 00:15:00,193.56627777777777,191.3013088888889,189.4341822222222,3.9901400000000002,236.4586077777778,0536
2020-05-30 00:30:00,192.85473222222222,190.62172777777778,188.6954422222222,5.264656666666666,264.77134555555557,0536
2020-05-30 00:45:00,192.48972555555557,190.43009333333333,188.85989666666669,6.354965555555555,270.87164,0536
2020-05-30 01:00:00,192.07406,190.02501555555554,188.51269,5.678051111111111,262.9611111111111,0536
2020-05-30 01:15:00,191.4184811111111,189.05419555555557,187.08634555555557,4.462527777777778,230.32609666666667,0536
2020-05-30 01:30:00,190.54492666666667,188.25610333333333,186.4834522222222,4.895684444444444,227.98611111111111,0536
2020-05-30 01:45:00,189.91344777777778,187.64586444444444,185.94713,5.027182222222222,229.4338411111111,0536
2020-05-30 02:00:00,189.5656488888889,187.43492888888886,185.98638555555556,5.062753897550111,227.82559576837414,0536
2020-05-30 02:15:00,189.1833311111111,187.06242,185.68177111111112,4.842458888888888,229.61594333333332,0536
2020-05-30 02:30:00,188.95162666666667,186.84969888888887,185.50083777777778,4.787422222222222,230.6874322222222,0536
2020-05-30 02:45:00,188.53947222222223,186.34981222222223,184.82165111111112,4.6416522222222225,224.67734666666666,0536
2020-05-30 03:00:00,188.06000444444442,185.85428888888887,184.35112,4.624328888888889,227.15474777777777,0536
2020-05-30 03:15:00,187.8462111111111,185.75986,184.45428777777778,4.994025555555555,228.23036222222223,0536
2020-05-30 03:30:00,187.5281411111111,185.38378444444444,184.03936333333334,4.697496666666667,221.73441888888888,0536
2020-05-30 03:45:00,187.29284666666666,185.23458666666667,184.05302111111112,4.882377777777778,228.70110666666665,0536
2020-05-30 04:00:00,187.31733777777777,185.25651,184.1043,4.7978233333333336,225.3978344444444,0536
2020-05-30 04:15:00,187.49846555555555,185.51289444444447,184.4699488888889,5.106367777777778,228.41326444444445,0536
2020-05-30 04:30:00,188.5973085460599,186.89191120976693,186.3088357380688,5.183854605993341,228.90228745837956,0536
2020-05-30 04:45:00,190.45669555555557,188.9395511111111,188.62209777777778,5.093622222222223,226.0965788888889,0536
2020-05-30 05:00:00,192.84960777777778,191.32608555555558,190.87590666666665,4.653193333333333,225.78108111111112,0536
2020-05-30 05:15:00,196.11997222222223,194.69759222222223,194.32922555555558,4.619402222222223,224.00296777777777,0536
2020-05-30 05:30:00,200.37214777777777,198.85385111111108,198.50437666666667,5.218025821596244,220.72167136150236,0536
2020-05-30 05:45:00,205.16482666666667,203.50794000000002,202.62787555555553,6.07464833906071,225.93499312714775,0536
2020-05-30 06:00:00,210.04661777777778,208.00572888888888,206.60058444444445,6.830650831353919,222.67838479809973,0536
2020-05-30 06:15:00,214.75080555555556,212.45775222222224,210.32238777777778,7.1936056179775285,233.15312921348314,0536
2020-05-30 06:30:00,219.28398444444446,216.6212488888889,213.83921555555554,8.663589164785552,238.8486738148984,0536
2020-05-30 06:45:00,223.56854555555554,220.64932666666667,217.40699,9.049910213243546,241.32241077441074,0536
2020-05-30 07:00:00,227.76407444444442,224.52157444444444,220.72721666666666,9.123860801781738,240.34181625835188,0536
2020-05-30 07:15:00,232.00917666666666,228.70706444444446,224.61604888888888,11.055765033407571,253.8221525612472,0536
2020-05-30 07:30:00,236.1579188888889,232.45301222222224,227.77248444444444,9.295138084632516,242.72783296213805,0536
