bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id,file_id_str,solar_longitude
2019-04-30 03:15:00,221.6771222222222,218.3829333333333,212.22417777777775,3.263988888888889,287.4451,150,0150,17.907
2019-04-30 03:30:00,218.0609888888889,214.68508888888888,208.6683,2.656943820224719,284.0753370786517,150,0150,17.907
2019-04-30 03:45:00,214.8633888888889,211.24193333333332,205.2513333333333,2.587386363636364,281.9559318181818,150,0150,17.907
2019-04-30 04:00:00,211.94258888888888,208.46578888888888,202.72803333333331,2.4272738095238093,277.50392857142856,150,0150,17.907
2019-04-30 04:15:00,209.9002555555556,206.7192333333333,201.63227777777777,2.411193548387097,279.63983870967746,150,0150,17.907
2019-04-30 04:30:00,208.1415333333333,205.12782222222225,200.3655666666667,2.765924050632912,284.7353291139241,150,0150,17.907
2019-04-30 04:45:00,206.74604444444444,203.84904444444444,199.54970000000003,1.9528260869565215,236.2933695652174,150,0150,17.907
2019-04-30 05:00:00,205.3182888888889,202.3011222222222,197.7587333333333,2.3878947368421053,280.7585263157895,150,0150,17.907
2019-04-30 05:15:00,204.30896666666663,201.39572222222225,197.10182222222224,2.250164556962025,278.273,150,0150,17.907
2019-04-30 05:30:00,203.90322222222224,200.8887,196.1956333333333,2.5309777777777778,282.64360000000005,150,0150,17.907
2019-04-30 05:45:00,203.18225555555557,200.01631111111112,195.1409,2.682733333333333,280.14088888888887,150,0150,17.907
2019-04-30 06:00:00,202.5516444444445,199.4622,194.84444444444443,2.6405333333333334,279.52913333333333,150,0150,17.907
2019-04-30 06:15:00,202.0399,198.99475555555557,194.4716,2.5797666666666665,278.52826666666664,150,0150,17.907
2019-04-30 06:30:00,201.5682555555556,198.4436777777778,193.8242666666667,2.8011,278.25022222222225,150,0150,17.907
2019-04-30 06:45:00,201.0169,197.94146666666663,193.5117555555556,2.738288888888889,274.1922222222222,150,0150,17.907
2019-04-30 07:00:00,200.4652111111111,197.2743,192.39357777777772,2.880788888888889,276.8046444444444,150,0150,17.907
2019-04-30 07:15:00,200.0702,196.99157777777776,192.5868,3.1032888888888888,274.80348888888886,150,0150,17.907
2019-04-30 07:30:00,199.4166222222222,196.1303,191.63068888888887,3.3434444444444447,260.97442222222224,150,0150,17.907
2019-04-30 07:45:00,198.70546666666664,195.35292222222225,190.92788888888887,3.8642666666666665,258.3736,150,0150,17.907
2019-04-30 08:00:00,198.15293333333327,194.81286666666665,190.38236666666668,3.754066666666666,256.2581555555556,150,0150,17.907
2019-04-30 08:15:00,197.71796666666663,194.34456666666665,189.9269222222222,3.721133333333333,252.8732,150,0150,17.907
